,translationsCount,lexicalEntryCount,lexicalSenseCount,type,wiktionaryDumpVersion,dataSet,pageCount,observationLanguage
0,270059,368963,133621,http://purl.org/linked-data/cube#Observation,2019-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,355093,nl
0,270846,376257,134357,http://purl.org/linked-data/cube#Observation,2019-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,360470,nl
0,271117,382254,134607,http://purl.org/linked-data/cube#Observation,2019-11-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,367494,nl
0,271655,385868,135407,http://purl.org/linked-data/cube#Observation,2019-11-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,370889,nl
0,271846,386617,135781,http://purl.org/linked-data/cube#Observation,2019-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,371634,nl
0,272383,389121,136673,http://purl.org/linked-data/cube#Observation,2019-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,374106,nl
0,272766,390213,137152,http://purl.org/linked-data/cube#Observation,2020-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,375176,nl
0,273334,392190,138086,http://purl.org/linked-data/cube#Observation,2020-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,377152,nl
0,273732,393954,139532,http://purl.org/linked-data/cube#Observation,2020-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,378521,nl
0,274467,395777,140102,http://purl.org/linked-data/cube#Observation,2020-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,380313,nl
0,274773,396420,140371,http://purl.org/linked-data/cube#Observation,2020-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,380952,nl
0,275284,399716,141883,http://purl.org/linked-data/cube#Observation,2020-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,384209,nl
0,275647,401515,142749,http://purl.org/linked-data/cube#Observation,2020-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,385974,nl
0,276132,402645,143270,http://purl.org/linked-data/cube#Observation,2020-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,387059,nl
0,276427,404607,143584,http://purl.org/linked-data/cube#Observation,2020-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,389019,nl
0,276864,405757,144172,http://purl.org/linked-data/cube#Observation,2020-06-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,390156,nl
0,221249,404880,143468,http://purl.org/linked-data/cube#Observation,2020-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,390908,nl
0,221282,405152,143612,http://purl.org/linked-data/cube#Observation,2020-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,391179,nl
0,221346,405483,143924,http://purl.org/linked-data/cube#Observation,2020-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,391489,nl
0,221341,405649,144069,http://purl.org/linked-data/cube#Observation,2020-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,391639,nl
0,221631,406133,144387,http://purl.org/linked-data/cube#Observation,2020-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,392095,nl
0,277044,406211,144412,http://purl.org/linked-data/cube#Observation,2020-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,390601,nl
0,221668,407746,144577,http://purl.org/linked-data/cube#Observation,2020-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,393699,nl
0,221868,407960,144837,http://purl.org/linked-data/cube#Observation,2020-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,393902,nl
0,222161,408293,145016,http://purl.org/linked-data/cube#Observation,2020-11-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,394213,nl
0,222563,409043,145414,http://purl.org/linked-data/cube#Observation,2020-11-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,394979,nl
0,222742,409379,145601,http://purl.org/linked-data/cube#Observation,2020-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,395309,nl
0,222960,410778,146242,http://purl.org/linked-data/cube#Observation,2020-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,396699,nl
0,223456,410985,146400,http://purl.org/linked-data/cube#Observation,2021-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,396898,nl
0,224020,412383,147523,http://purl.org/linked-data/cube#Observation,2021-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,398288,nl
0,224270,413459,147716,http://purl.org/linked-data/cube#Observation,2021-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,399360,nl
0,224642,413905,148042,http://purl.org/linked-data/cube#Observation,2021-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,399801,nl
0,224714,414007,148127,http://purl.org/linked-data/cube#Observation,2021-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,399898,nl
0,224872,414662,148323,http://purl.org/linked-data/cube#Observation,2021-03-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,400533,nl
0,225218,414725,148424,http://purl.org/linked-data/cube#Observation,2021-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,400595,nl
0,225573,414950,148592,http://purl.org/linked-data/cube#Observation,2021-04-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,400808,nl
0,225852,415187,148698,http://purl.org/linked-data/cube#Observation,2021-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,401036,nl
0,226107,415435,148877,http://purl.org/linked-data/cube#Observation,2021-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,401267,nl
0,311721,62314,106525,http://purl.org/linked-data/cube#Observation,2021-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,61221,pt
0,48962,30922,55036,http://purl.org/linked-data/cube#Observation,2012-08-26,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,32620,pt
0,49029,31105,55331,http://purl.org/linked-data/cube#Observation,2012-09-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,32784,pt
0,195638,40746,74241,http://purl.org/linked-data/cube#Observation,2012-09-15,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,42254,pt
0,196072,41193,74801,http://purl.org/linked-data/cube#Observation,2012-09-24,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,42596,pt
0,196382,41572,75283,http://purl.org/linked-data/cube#Observation,2012-10-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,42784,pt
0,196802,41752,75537,http://purl.org/linked-data/cube#Observation,2012-10-15,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,42884,pt
0,197286,41811,75630,http://purl.org/linked-data/cube#Observation,2012-10-28,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,42838,pt
0,197387,41891,75771,http://purl.org/linked-data/cube#Observation,2012-11-10,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,42924,pt
0,197657,42064,76122,http://purl.org/linked-data/cube#Observation,2012-11-21,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43042,pt
0,197931,42042,76124,http://purl.org/linked-data/cube#Observation,2012-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43028,pt
0,224024,42086,76209,http://purl.org/linked-data/cube#Observation,2012-12-11,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43075,pt
0,224059,42121,76273,http://purl.org/linked-data/cube#Observation,2012-12-22,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43104,pt
0,224081,42138,76286,http://purl.org/linked-data/cube#Observation,2013-01-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43149,pt
0,224165,42160,76321,http://purl.org/linked-data/cube#Observation,2013-01-13,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43171,pt
0,224446,42201,76373,http://purl.org/linked-data/cube#Observation,2013-01-24,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43201,pt
0,224507,42253,76398,http://purl.org/linked-data/cube#Observation,2013-02-04,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43242,pt
0,224549,42330,76512,http://purl.org/linked-data/cube#Observation,2013-02-15,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43307,pt
0,224490,42464,76741,http://purl.org/linked-data/cube#Observation,2013-02-28,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43429,pt
0,224514,42636,77014,http://purl.org/linked-data/cube#Observation,2013-03-15,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43606,pt
0,224641,42731,77167,http://purl.org/linked-data/cube#Observation,2013-03-29,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43727,pt
0,224816,42861,77368,http://purl.org/linked-data/cube#Observation,2013-04-16,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43873,pt
0,225004,42940,77485,http://purl.org/linked-data/cube#Observation,2013-05-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,43959,pt
0,225096,43004,77586,http://purl.org/linked-data/cube#Observation,2013-05-27,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,44022,pt
0,225065,43042,77631,http://purl.org/linked-data/cube#Observation,2013-06-10,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,44061,pt
0,225260,43124,77787,http://purl.org/linked-data/cube#Observation,2013-06-22,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,44139,pt
0,263906,44134,79436,http://purl.org/linked-data/cube#Observation,2013-07-08,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,95849,pt
0,264184,44168,79702,http://purl.org/linked-data/cube#Observation,2013-07-25,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,96072,pt
0,264909,44370,79979,http://purl.org/linked-data/cube#Observation,2013-08-14,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,96380,pt
0,265082,44445,80095,http://purl.org/linked-data/cube#Observation,2013-08-24,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,96470,pt
0,265216,44575,80282,http://purl.org/linked-data/cube#Observation,2013-09-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,97468,pt
0,265397,44725,80471,http://purl.org/linked-data/cube#Observation,2013-09-17,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,97744,pt
0,265506,44824,80612,http://purl.org/linked-data/cube#Observation,2013-09-28,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,97882,pt
0,265506,44824,80612,http://purl.org/linked-data/cube#Observation,2013-09-29,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45100,pt
0,265630,44920,80767,http://purl.org/linked-data/cube#Observation,2013-10-15,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45184,pt
0,265860,45013,80901,http://purl.org/linked-data/cube#Observation,2013-10-30,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45270,pt
0,266008,45043,80949,http://purl.org/linked-data/cube#Observation,2013-11-13,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45309,pt
0,265877,45043,80949,http://purl.org/linked-data/cube#Observation,2013-11-14,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45309,pt
0,266191,45109,81023,http://purl.org/linked-data/cube#Observation,2013-11-29,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45361,pt
0,266330,45160,81020,http://purl.org/linked-data/cube#Observation,2013-12-15,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45385,pt
0,266611,45347,81305,http://purl.org/linked-data/cube#Observation,2013-12-30,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45575,pt
0,267048,45489,81511,http://purl.org/linked-data/cube#Observation,2014-01-15,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45700,pt
0,267531,45659,81624,http://purl.org/linked-data/cube#Observation,2014-02-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45845,pt
0,267801,45788,81807,http://purl.org/linked-data/cube#Observation,2014-02-19,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,45968,pt
0,268599,45941,82057,http://purl.org/linked-data/cube#Observation,2014-03-08,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,46108,pt
0,268940,46075,82263,http://purl.org/linked-data/cube#Observation,2014-03-24,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,46235,pt
0,269109,46209,82445,http://purl.org/linked-data/cube#Observation,2014-04-08,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,46334,pt
0,269315,46356,82627,http://purl.org/linked-data/cube#Observation,2014-04-29,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,46452,pt
0,269516,46553,82900,http://purl.org/linked-data/cube#Observation,2014-05-17,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,46640,pt
0,269905,46737,83157,http://purl.org/linked-data/cube#Observation,2014-06-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,46830,pt
0,270239,46927,83425,http://purl.org/linked-data/cube#Observation,2014-06-21,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,47006,pt
0,271150,47212,83845,http://purl.org/linked-data/cube#Observation,2014-07-14,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,47256,pt
0,271801,47435,84179,http://purl.org/linked-data/cube#Observation,2014-08-11,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,47456,pt
0,271676,47561,84362,http://purl.org/linked-data/cube#Observation,2014-08-30,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,47562,pt
0,271942,47887,84841,http://purl.org/linked-data/cube#Observation,2014-09-23,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,47816,pt
0,272489,48136,85235,http://purl.org/linked-data/cube#Observation,2014-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,48037,pt
0,273139,48539,85823,http://purl.org/linked-data/cube#Observation,2014-11-17,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,48378,pt
0,273804,48906,86436,http://purl.org/linked-data/cube#Observation,2014-12-16,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,48745,pt
0,274631,49308,87009,http://purl.org/linked-data/cube#Observation,2015-02-12,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,49079,pt
0,274631,49308,87124,http://purl.org/linked-data/cube#Observation,2015-02-13,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,49079,pt
0,274996,49482,87376,http://purl.org/linked-data/cube#Observation,2015-03-09,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,49235,pt
0,275096,49689,87679,http://purl.org/linked-data/cube#Observation,2015-03-31,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,49456,pt
0,274922,49936,88019,http://purl.org/linked-data/cube#Observation,2015-04-23,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,49688,pt
0,275800,50350,88677,http://purl.org/linked-data/cube#Observation,2015-06-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,50037,pt
0,276038,50617,89031,http://purl.org/linked-data/cube#Observation,2015-07-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,50267,pt
0,276595,50927,89457,http://purl.org/linked-data/cube#Observation,2015-08-06,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,50570,pt
0,276909,51105,89691,http://purl.org/linked-data/cube#Observation,2015-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,50739,pt
0,277160,51418,90195,http://purl.org/linked-data/cube#Observation,2015-10-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,51030,pt
0,277520,51624,90520,http://purl.org/linked-data/cube#Observation,2015-11-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,51277,pt
0,277844,51862,90836,http://purl.org/linked-data/cube#Observation,2015-11-23,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,51504,pt
0,277946,51926,90961,http://purl.org/linked-data/cube#Observation,2015-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,51573,pt
0,278722,52156,91351,http://purl.org/linked-data/cube#Observation,2015-12-26,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,51786,pt
0,279023,52264,91501,http://purl.org/linked-data/cube#Observation,2016-01-11,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,51878,pt
0,279485,52513,91953,http://purl.org/linked-data/cube#Observation,2016-02-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,52144,pt
0,280085,52786,92383,http://purl.org/linked-data/cube#Observation,2016-03-04,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,52394,pt
0,280086,52786,92383,http://purl.org/linked-data/cube#Observation,2016-03-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,52394,pt
0,280164,53177,92980,http://purl.org/linked-data/cube#Observation,2016-04-07,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,52794,pt
0,280382,53458,93412,http://purl.org/linked-data/cube#Observation,2016-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,53075,pt
0,280557,53594,93603,http://purl.org/linked-data/cube#Observation,2016-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,53233,pt
0,281010,53762,93896,http://purl.org/linked-data/cube#Observation,2016-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,53408,pt
0,281589,54009,94243,http://purl.org/linked-data/cube#Observation,2016-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,53629,pt
0,282068,54353,94801,http://purl.org/linked-data/cube#Observation,2016-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,53987,pt
0,283071,54572,95103,http://purl.org/linked-data/cube#Observation,2016-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,54183,pt
0,283206,54665,95246,http://purl.org/linked-data/cube#Observation,2016-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,54362,pt
0,284122,54904,95654,http://purl.org/linked-data/cube#Observation,2016-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,54590,pt
0,284333,55024,95889,http://purl.org/linked-data/cube#Observation,2016-11-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,54397,pt
0,284594,55340,96314,http://purl.org/linked-data/cube#Observation,2016-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,54701,pt
0,284945,55466,96538,http://purl.org/linked-data/cube#Observation,2016-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,54838,pt
0,284329,55570,96659,http://purl.org/linked-data/cube#Observation,2017-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,54945,pt
0,284581,55804,96903,http://purl.org/linked-data/cube#Observation,2017-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,55179,pt
0,285098,55909,97053,http://purl.org/linked-data/cube#Observation,2017-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,55293,pt
0,285645,56096,97303,http://purl.org/linked-data/cube#Observation,2017-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,55456,pt
0,285835,56150,97398,http://purl.org/linked-data/cube#Observation,2017-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,0,pt
0,286171,56303,97626,http://purl.org/linked-data/cube#Observation,2017-03-19,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,0,pt
0,286171,56303,97626,http://purl.org/linked-data/cube#Observation,2017-03-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,55658,pt
0,286381,56362,97737,http://purl.org/linked-data/cube#Observation,2017-04-00,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,55713,pt
0,286381,56362,97737,http://purl.org/linked-data/cube#Observation,2017-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,55713,pt
0,286584,56437,97854,http://purl.org/linked-data/cube#Observation,2017-04-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,55800,pt
0,286585,56514,97955,http://purl.org/linked-data/cube#Observation,2017-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,55872,pt
0,286729,56638,98113,http://purl.org/linked-data/cube#Observation,2017-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,55996,pt
0,286832,56740,98228,http://purl.org/linked-data/cube#Observation,2017-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56094,pt
0,286934,56894,98439,http://purl.org/linked-data/cube#Observation,2017-06-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56278,pt
0,286995,56931,98507,http://purl.org/linked-data/cube#Observation,2017-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56317,pt
0,287227,57062,98679,http://purl.org/linked-data/cube#Observation,2017-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56446,pt
0,287294,57154,98802,http://purl.org/linked-data/cube#Observation,2017-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56521,pt
0,287608,57335,99022,http://purl.org/linked-data/cube#Observation,2017-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56700,pt
0,287669,57394,99130,http://purl.org/linked-data/cube#Observation,2017-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56766,pt
0,287810,57455,99208,http://purl.org/linked-data/cube#Observation,2017-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56839,pt
0,288205,57504,99268,http://purl.org/linked-data/cube#Observation,2017-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56890,pt
0,288552,57602,99421,http://purl.org/linked-data/cube#Observation,2017-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56989,pt
0,288990,57660,99509,http://purl.org/linked-data/cube#Observation,2017-11-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57057,pt
0,289287,57750,99631,http://purl.org/linked-data/cube#Observation,2017-11-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57134,pt
0,289419,57793,99680,http://purl.org/linked-data/cube#Observation,2017-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57183,pt
0,290610,57882,99823,http://purl.org/linked-data/cube#Observation,2017-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57261,pt
0,290975,57901,99858,http://purl.org/linked-data/cube#Observation,2018-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57274,pt
0,292685,58124,100178,http://purl.org/linked-data/cube#Observation,2018-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57477,pt
0,294112,58236,100308,http://purl.org/linked-data/cube#Observation,2018-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57580,pt
0,294433,58461,100560,http://purl.org/linked-data/cube#Observation,2018-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57764,pt
0,295281,58603,100720,http://purl.org/linked-data/cube#Observation,2018-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57855,pt
0,297328,58842,101000,http://purl.org/linked-data/cube#Observation,2018-03-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57998,pt
0,297411,58875,101045,http://purl.org/linked-data/cube#Observation,2018-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58027,pt
0,297839,59089,101274,http://purl.org/linked-data/cube#Observation,2018-04-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58153,pt
0,298061,59173,101381,http://purl.org/linked-data/cube#Observation,2018-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58218,pt
0,298327,59243,101478,http://purl.org/linked-data/cube#Observation,2018-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58287,pt
0,298379,59264,101529,http://purl.org/linked-data/cube#Observation,2018-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58309,pt
0,298678,59338,101660,http://purl.org/linked-data/cube#Observation,2018-06-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58380,pt
0,298822,59386,101727,http://purl.org/linked-data/cube#Observation,2018-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58428,pt
0,299018,59445,101820,http://purl.org/linked-data/cube#Observation,2018-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58492,pt
0,299216,59529,101947,http://purl.org/linked-data/cube#Observation,2018-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58567,pt
0,299661,59573,102025,http://purl.org/linked-data/cube#Observation,2018-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58613,pt
0,299910,59593,102062,http://purl.org/linked-data/cube#Observation,2018-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58635,pt
0,300353,59656,102184,http://purl.org/linked-data/cube#Observation,2018-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58696,pt
0,300492,59673,102219,http://purl.org/linked-data/cube#Observation,2018-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58709,pt
0,300951,59748,102380,http://purl.org/linked-data/cube#Observation,2018-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58785,pt
0,311827,61561,105211,http://purl.org/linked-data/cube#Observation,2020-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,60488,pt
0,311923,61577,105231,http://purl.org/linked-data/cube#Observation,2020-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,60504,pt
0,312426,61605,105286,http://purl.org/linked-data/cube#Observation,2020-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,60533,pt
0,312484,61615,105300,http://purl.org/linked-data/cube#Observation,2020-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,60542,pt
0,312542,61669,105390,http://purl.org/linked-data/cube#Observation,2020-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,60593,pt
0,312523,61696,105443,http://purl.org/linked-data/cube#Observation,2020-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,60619,pt
